order_id,weekday,date,time,items_ordered,order_total
11370,Thursday,2015-07-09,16:40:59,3,40.75
11371,Thursday,2015-07-09,16:46:48,3,44.5
11372,Thursday,2015-07-09,16:49:56,1,16.5
11373,Thursday,2015-07-09,16:50:31,1,20.25
11374,Thursday,2015-07-09,16:56:14,2,31.25
11375,Thursday,2015-07-09,16:56:48,4,69.25
11376,Thursday,2015-07-09,17:06:20,2,33.0
11377,Thursday,2015-07-09,17:25:38,1,17.95
11378,Thursday,2015-07-09,17:28:44,4,62.75
11379,Thursday,2015-07-09,17:31:13,4,72.75
11380,Thursday,2015-07-09,17:39:41,2,41.0
11381,Thursday,2015-07-09,17:44:01,1,16.75
11382,Thursday,2015-07-09,17:55:11,1,20.75
11383,Thursday,2015-07-09,18:13:32,3,44.5
11384,Thursday,2015-07-09,18:19:01,4,58.75
11385,Thursday,2015-07-09,18:42:17,3,46.25
11386,Thursday,2015-07-09,18:45:14,2,34.0
11387,Thursday,2015-07-09,19:02:53,4,69.0
11388,Thursday,2015-07-09,19:27:00,4,73.25
11389,Thursday,2015-07-09,19:32:32,1,20.75
11390,Thursday,2015-07-09,19:38:47,4,78.25
11391,Thursday,2015-07-09,19:40:15,3,45.0
11392,Thursday,2015-07-09,19:48:41,2,29.25
11393,Thursday,2015-07-09,20:12:18,1,20.25
11394,Thursday,2015-07-09,20:17:39,1,20.75
11395,Thursday,2015-07-09,20:25:22,3,49.25
11396,Thursday,2015-07-09,20:28:25,1,16.5
11397,Thursday,2015-07-09,20:39:10,2,36.45
11398,Thursday,2015-07-09,21:58:38,4,61.5
11399,Friday,2015-07-10,11:29:40,1,17.95
11400,Friday,2015-07-10,11:42:14,1,16.0
11401,Friday,2015-07-10,11:45:50,1,20.75
11402,Friday,2015-07-10,11:54:15,1,12.0
11403,Friday,2015-07-10,12:03:17,1,16.0
11404,Friday,2015-07-10,12:10:35,1,10.5
11405,Friday,2015-07-10,12:18:21,1,16.25
11406,Friday,2015-07-10,12:20:26,3,45.75
11407,Friday,2015-07-10,12:22:30,3,45.25
11408,Friday,2015-07-10,12:24:30,2,28.5
11409,Friday,2015-07-10,12:52:38,1,18.5
11410,Friday,2015-07-10,12:54:04,4,58.25
11411,Friday,2015-07-10,12:58:49,8,149.5
11412,Friday,2015-07-10,13:20:10,1,9.75
11413,Friday,2015-07-10,13:25:57,1,20.75
11414,Friday,2015-07-10,13:27:42,2,33.5
11415,Friday,2015-07-10,13:27:58,2,36.5
11416,Friday,2015-07-10,13:29:30,2,24.5
11417,Friday,2015-07-10,13:37:07,1,14.5
11418,Friday,2015-07-10,13:48:54,1,20.25
11419,Friday,2015-07-10,14:07:30,1,20.5
11420,Friday,2015-07-10,14:14:28,3,57.5
11421,Friday,2015-07-10,14:26:31,1,16.0
11422,Friday,2015-07-10,14:31:03,1,18.5
11423,Friday,2015-07-10,14:34:16,1,14.75
11424,Friday,2015-07-10,14:36:32,2,26.25
11425,Friday,2015-07-10,15:05:32,1,16.5
11426,Friday,2015-07-10,15:13:53,2,41.5
11427,Friday,2015-07-10,15:19:48,2,36.75
11428,Friday,2015-07-10,15:39:20,13,210.0
11429,Friday,2015-07-10,15:46:06,2,40.4
11430,Friday,2015-07-10,15:52:38,1,16.75
11431,Friday,2015-07-10,15:53:42,3,56.4
11432,Friday,2015-07-10,16:10:32,3,58.0
11433,Friday,2015-07-10,16:19:49,1,12.5
11434,Friday,2015-07-10,16:45:50,1,20.75
11435,Friday,2015-07-10,16:54:37,4,58.0
11436,Friday,2015-07-10,17:02:50,1,14.75
11437,Friday,2015-07-10,17:03:28,3,53.5
11438,Friday,2015-07-10,17:36:48,1,12.75
11439,Friday,2015-07-10,17:45:54,3,45.0
11440,Friday,2015-07-10,18:03:55,2,33.5
11441,Friday,2015-07-10,18:12:15,3,50.5
11442,Friday,2015-07-10,18:17:43,1,12.0
11443,Friday,2015-07-10,18:24:21,1,12.0
11444,Friday,2015-07-10,18:24:56,3,49.5
11445,Friday,2015-07-10,18:46:25,1,9.75
11446,Friday,2015-07-10,18:52:53,1,20.5
11447,Friday,2015-07-10,18:54:46,2,35.65
11448,Friday,2015-07-10,18:56:39,2,31.5
11449,Friday,2015-07-10,19:03:06,2,41.25
11450,Friday,2015-07-10,19:10:44,3,49.25
11451,Friday,2015-07-10,19:13:49,3,40.25
11452,Friday,2015-07-10,19:29:19,2,32.75
11453,Friday,2015-07-10,19:53:19,1,12.5
11454,Friday,2015-07-10,19:59:19,2,33.75
11455,Friday,2015-07-10,20:19:22,1,12.5
11456,Friday,2015-07-10,20:20:01,1,12.0
11457,Friday,2015-07-10,20:26:49,1,20.25
11458,Friday,2015-07-10,20:44:16,1,16.25
11459,Friday,2015-07-10,20:54:03,3,57.0
11460,Friday,2015-07-10,21:26:07,1,16.5
11461,Friday,2015-07-10,21:38:45,1,12.75
11462,Friday,2015-07-10,21:50:39,2,22.25
11463,Friday,2015-07-10,22:03:06,1,20.75
11464,Friday,2015-07-10,22:14:54,2,33.25
11465,Friday,2015-07-10,22:20:47,4,64.75
11466,Friday,2015-07-10,22:26:19,3,50.0
11467,Friday,2015-07-10,22:30:44,3,50.5
11468,Friday,2015-07-10,22:37:56,3,49.25
11469,Friday,2015-07-10,22:48:03,4,67.75
11470,Saturday,2015-07-11,11:59:42,1,20.25
11471,Saturday,2015-07-11,12:23:19,3,51.5
11472,Saturday,2015-07-11,12:25:34,1,16.75
11473,Saturday,2015-07-11,12:27:34,1,20.75
11474,Saturday,2015-07-11,12:43:12,3,45.5
11475,Saturday,2015-07-11,12:44:23,1,9.75
11476,Saturday,2015-07-11,13:03:45,5,72.75
11477,Saturday,2015-07-11,13:22:42,1,20.75
11478,Saturday,2015-07-11,13:48:39,9,132.7
11479,Saturday,2015-07-11,13:52:29,1,20.75
11480,Saturday,2015-07-11,14:11:54,1,16.0
11481,Saturday,2015-07-11,14:14:23,3,49.25
11482,Saturday,2015-07-11,14:56:29,1,16.0
11483,Saturday,2015-07-11,15:19:11,2,32.75
11484,Saturday,2015-07-11,15:43:19,1,20.75
11485,Saturday,2015-07-11,15:50:27,3,45.5
11486,Saturday,2015-07-11,16:03:30,4,70.5
11487,Saturday,2015-07-11,16:05:35,4,61.25
11488,Saturday,2015-07-11,16:09:52,1,16.5
11489,Saturday,2015-07-11,16:10:07,1,18.5
11490,Saturday,2015-07-11,16:30:45,1,16.0
11491,Saturday,2015-07-11,16:34:02,2,33.0
11492,Saturday,2015-07-11,16:40:06,1,16.5
11493,Saturday,2015-07-11,17:26:25,1,16.75
11494,Saturday,2015-07-11,17:32:59,1,12.0
11495,Saturday,2015-07-11,17:36:02,4,58.0
11496,Saturday,2015-07-11,17:40:39,2,32.5
11497,Saturday,2015-07-11,17:44:46,1,13.25
11498,Saturday,2015-07-11,18:04:40,2,37.0
11499,Saturday,2015-07-11,18:10:42,2,41.5
11500,Saturday,2015-07-11,18:12:12,2,37.5
11501,Saturday,2015-07-11,18:36:27,2,41.5
11502,Saturday,2015-07-11,18:51:59,2,37.25
11503,Saturday,2015-07-11,18:52:06,4,70.0
11504,Saturday,2015-07-11,19:15:47,4,71.45
11505,Saturday,2015-07-11,19:23:45,2,31.25
11506,Saturday,2015-07-11,19:32:59,3,50.0
11507,Saturday,2015-07-11,19:41:07,4,70.5
11508,Saturday,2015-07-11,19:51:12,3,50.7
11509,Saturday,2015-07-11,19:58:13,4,77.9
11510,Saturday,2015-07-11,20:05:02,1,14.5
11511,Saturday,2015-07-11,20:10:06,1,20.75
11512,Saturday,2015-07-11,20:12:53,1,25.5
11513,Saturday,2015-07-11,20:18:09,1,20.25
11514,Saturday,2015-07-11,20:37:29,2,36.4
11515,Saturday,2015-07-11,20:39:51,2,34.75
11516,Saturday,2015-07-11,20:40:51,4,62.7
11517,Saturday,2015-07-11,20:43:19,3,44.0
11518,Saturday,2015-07-11,20:55:04,4,60.45
11519,Saturday,2015-07-11,21:16:31,2,41.5
11520,Saturday,2015-07-11,21:46:41,4,61.25
11521,Saturday,2015-07-11,21:53:57,4,66.0
11522,Saturday,2015-07-11,22:18:23,2,24.5
11523,Sunday,2015-07-12,11:42:17,2,29.25
11524,Sunday,2015-07-12,11:52:33,1,25.5
11525,Sunday,2015-07-12,12:13:11,1,20.75
11526,Sunday,2015-07-12,12:31:18,4,64.25
11527,Sunday,2015-07-12,12:39:50,2,24.5
11528,Sunday,2015-07-12,13:02:12,1,16.0
11529,Sunday,2015-07-12,13:13:54,1,20.25
11530,Sunday,2015-07-12,13:20:48,1,16.75
11531,Sunday,2015-07-12,13:22:39,4,76.15
11532,Sunday,2015-07-12,13:27:45,7,117.25
11533,Sunday,2015-07-12,13:29:10,2,41.75
11534,Sunday,2015-07-12,13:34:42,2,32.5
11535,Sunday,2015-07-12,13:53:38,1,12.5
11536,Sunday,2015-07-12,14:06:00,1,20.25
11537,Sunday,2015-07-12,14:15:27,1,20.75
11538,Sunday,2015-07-12,14:17:07,4,46.5
11539,Sunday,2015-07-12,14:39:17,2,32.5
11540,Sunday,2015-07-12,15:46:39,2,41.5
11541,Sunday,2015-07-12,16:25:25,1,20.75
11542,Sunday,2015-07-12,16:30:36,1,16.5
11543,Sunday,2015-07-12,16:37:10,2,39.25
11544,Sunday,2015-07-12,16:38:23,4,78.25
11545,Sunday,2015-07-12,16:40:52,1,20.75
11546,Sunday,2015-07-12,16:53:07,4,73.5
11547,Sunday,2015-07-12,16:59:17,2,35.0
11548,Sunday,2015-07-12,17:03:03,1,12.0
11549,Sunday,2015-07-12,17:04:28,1,16.5
11550,Sunday,2015-07-12,17:20:18,4,69.95
11551,Sunday,2015-07-12,17:23:28,2,37.5
11552,Sunday,2015-07-12,17:32:22,2,34.7
11553,Sunday,2015-07-12,17:48:25,4,73.5
11554,Sunday,2015-07-12,17:58:46,2,36.75
11555,Sunday,2015-07-12,17:58:57,2,36.75
11556,Sunday,2015-07-12,18:04:11,1,12.0
11557,Sunday,2015-07-12,18:09:03,1,12.5
11558,Sunday,2015-07-12,18:31:48,3,41.5
11559,Sunday,2015-07-12,18:35:39,2,28.0
11560,Sunday,2015-07-12,18:38:14,4,73.95
11561,Sunday,2015-07-12,18:38:47,3,45.25
11562,Sunday,2015-07-12,18:41:14,4,87.25
11563,Sunday,2015-07-12,18:43:52,3,63.75
11564,Sunday,2015-07-12,18:45:05,2,27.7
11565,Sunday,2015-07-12,18:52:04,1,12.5
11566,Sunday,2015-07-12,19:15:20,2,36.25
11567,Sunday,2015-07-12,19:52:36,2,32.5
11568,Sunday,2015-07-12,20:08:13,2,26.0
11569,Sunday,2015-07-12,20:41:47,2,36.75
11570,Sunday,2015-07-12,20:44:19,1,15.25
11571,Sunday,2015-07-12,20:48:31,1,16.0
11572,Sunday,2015-07-12,21:08:50,3,53.5
11573,Sunday,2015-07-12,21:19:17,2,32.5
11574,Sunday,2015-07-12,21:30:10,2,36.0
11575,Sunday,2015-07-12,21:57:54,1,20.25
11576,Sunday,2015-07-12,22:09:07,1,12.5
11577,Sunday,2015-07-12,22:09:09,4,57.75
11578,Sunday,2015-07-12,22:10:14,3,49.5
11579,Sunday,2015-07-12,22:17:01,4,58.7
11580,Sunday,2015-07-12,23:02:51,2,37.25
11581,Monday,2015-07-13,11:18:43,2,41.75
11582,Monday,2015-07-13,11:18:53,1,11.0
11583,Monday,2015-07-13,11:28:40,3,53.0
11584,Monday,2015-07-13,11:28:51,1,20.75
11585,Monday,2015-07-13,11:31:29,1,20.75
11586,Monday,2015-07-13,11:38:36,5,88.5
11587,Monday,2015-07-13,11:39:55,4,58.5
11588,Monday,2015-07-13,11:45:51,1,10.5
11589,Monday,2015-07-13,11:52:29,2,35.5
11590,Monday,2015-07-13,11:52:51,1,16.25
11591,Monday,2015-07-13,11:57:13,1,16.0
11592,Monday,2015-07-13,12:01:07,2,28.75
11593,Monday,2015-07-13,12:02:30,2,32.75
11594,Monday,2015-07-13,12:04:37,11,184.4
11595,Monday,2015-07-13,12:09:47,3,61.75
11596,Monday,2015-07-13,12:11:51,1,16.75
11597,Monday,2015-07-13,12:22:13,1,16.0
11598,Monday,2015-07-13,13:18:19,1,12.75
11599,Monday,2015-07-13,13:37:50,11,192.8
11600,Monday,2015-07-13,13:38:37,1,20.25
11601,Monday,2015-07-13,13:47:09,2,34.7
11602,Monday,2015-07-13,13:50:20,1,10.5
11603,Monday,2015-07-13,13:53:58,4,69.25
11604,Monday,2015-07-13,14:24:00,1,16.75
11605,Monday,2015-07-13,14:30:53,3,49.2
11606,Monday,2015-07-13,15:01:18,2,36.75
11607,Monday,2015-07-13,15:33:13,2,37.5
11608,Monday,2015-07-13,15:33:26,4,58.95
11609,Monday,2015-07-13,15:50:26,1,20.75
11610,Monday,2015-07-13,16:08:36,2,37.25
11611,Monday,2015-07-13,16:15:28,2,33.0
11612,Monday,2015-07-13,16:23:39,2,34.5
11613,Monday,2015-07-13,16:38:34,1,12.5
11614,Monday,2015-07-13,17:11:41,4,65.9
11615,Monday,2015-07-13,17:12:05,1,12.75
11616,Monday,2015-07-13,17:28:25,4,52.25
11617,Monday,2015-07-13,17:34:28,1,16.0
11618,Monday,2015-07-13,17:54:32,1,12.0
11619,Monday,2015-07-13,17:54:33,1,16.5
11620,Monday,2015-07-13,18:05:54,3,43.75
11621,Monday,2015-07-13,18:11:46,2,38.2
11622,Monday,2015-07-13,18:16:55,1,12.25
11623,Monday,2015-07-13,18:27:55,3,41.0
11624,Monday,2015-07-13,18:32:37,1,16.75
11625,Monday,2015-07-13,18:41:42,2,32.75
11626,Monday,2015-07-13,19:01:05,3,51.45
11627,Monday,2015-07-13,19:12:17,1,16.75
11628,Monday,2015-07-13,19:15:35,4,84.4
11629,Monday,2015-07-13,19:23:12,4,58.25
11630,Monday,2015-07-13,19:44:50,1,20.75
11631,Monday,2015-07-13,19:47:07,1,12.0
11632,Monday,2015-07-13,19:51:28,1,20.75
11633,Monday,2015-07-13,20:19:31,2,32.75
11634,Monday,2015-07-13,21:16:50,1,12.0
11635,Tuesday,2015-07-14,11:27:09,1,18.5
11636,Tuesday,2015-07-14,11:33:28,2,28.5
11637,Tuesday,2015-07-14,11:56:49,1,20.75
11638,Tuesday,2015-07-14,11:57:35,1,16.0
11639,Tuesday,2015-07-14,12:04:06,4,72.25
11640,Tuesday,2015-07-14,12:10:47,1,16.0
11641,Tuesday,2015-07-14,12:11:07,1,20.75
11642,Tuesday,2015-07-14,12:22:22,1,20.75
11643,Tuesday,2015-07-14,12:33:10,1,12.25
11644,Tuesday,2015-07-14,12:55:41,1,16.5
11645,Tuesday,2015-07-14,12:56:03,2,31.75
11646,Tuesday,2015-07-14,12:58:04,3,57.25
11647,Tuesday,2015-07-14,12:59:14,1,20.75
11648,Tuesday,2015-07-14,13:00:55,2,41.0
11649,Tuesday,2015-07-14,13:02:52,1,20.75
11650,Tuesday,2015-07-14,13:05:21,3,47.5
11651,Tuesday,2015-07-14,13:05:54,3,45.0
11652,Tuesday,2015-07-14,13:15:57,1,20.75
11653,Tuesday,2015-07-14,13:20:30,1,12.5
11654,Tuesday,2015-07-14,13:20:41,2,27.5
11655,Tuesday,2015-07-14,13:36:45,10,177.75
11656,Tuesday,2015-07-14,13:47:16,2,41.5
11657,Tuesday,2015-07-14,14:03:28,1,18.5
11658,Tuesday,2015-07-14,14:11:45,2,32.75
11659,Tuesday,2015-07-14,14:21:28,2,32.75
11660,Tuesday,2015-07-14,15:18:58,1,16.0
11661,Tuesday,2015-07-14,15:21:38,1,16.25
11662,Tuesday,2015-07-14,15:36:24,2,37.0
11663,Tuesday,2015-07-14,15:48:22,1,16.5
11664,Tuesday,2015-07-14,15:57:02,1,21.0
11665,Tuesday,2015-07-14,16:12:42,2,36.0
11666,Tuesday,2015-07-14,16:14:43,3,55.25
11667,Tuesday,2015-07-14,16:37:35,3,42.0
11668,Tuesday,2015-07-14,16:58:21,2,27.25
11669,Tuesday,2015-07-14,17:08:30,2,25.25
11670,Tuesday,2015-07-14,17:13:03,2,35.0
11671,Tuesday,2015-07-14,17:45:20,3,53.0
11672,Tuesday,2015-07-14,18:09:50,3,45.25
11673,Tuesday,2015-07-14,18:37:22,2,29.25
11674,Tuesday,2015-07-14,18:58:09,1,12.75
11675,Tuesday,2015-07-14,19:05:03,3,40.5
11676,Tuesday,2015-07-14,19:07:51,3,55.75
11677,Tuesday,2015-07-14,19:20:16,1,12.5
11678,Tuesday,2015-07-14,19:35:55,1,20.75
11679,Tuesday,2015-07-14,19:39:14,1,12.0
11680,Tuesday,2015-07-14,19:39:40,2,33.25
11681,Tuesday,2015-07-14,19:40:46,4,66.75
11682,Tuesday,2015-07-14,19:41:58,2,28.5
11683,Tuesday,2015-07-14,19:47:01,1,12.5
11684,Tuesday,2015-07-14,19:52:25,2,24.75
11685,Tuesday,2015-07-14,19:53:12,2,28.0
11686,Tuesday,2015-07-14,20:02:00,4,62.0
11687,Tuesday,2015-07-14,20:16:03,3,49.25
11688,Tuesday,2015-07-14,20:54:37,1,12.0
11689,Tuesday,2015-07-14,20:57:33,1,20.75
11690,Tuesday,2015-07-14,21:13:22,4,60.25
11691,Tuesday,2015-07-14,21:14:05,1,16.5
11692,Tuesday,2015-07-14,22:21:02,2,37.25
11693,Tuesday,2015-07-14,22:29:25,2,25.25
11694,Wednesday,2015-07-15,11:29:28,3,48.0
11695,Wednesday,2015-07-15,11:39:07,2,32.45
11696,Wednesday,2015-07-15,11:47:38,4,76.75
11697,Wednesday,2015-07-15,11:49:26,3,57.5
11698,Wednesday,2015-07-15,12:03:28,1,12.0
11699,Wednesday,2015-07-15,12:05:13,3,39.25
11700,Wednesday,2015-07-15,12:06:27,1,12.25
11701,Wednesday,2015-07-15,12:19:51,1,12.0
11702,Wednesday,2015-07-15,12:22:25,1,16.25
11703,Wednesday,2015-07-15,12:24:20,2,28.75
11704,Wednesday,2015-07-15,12:31:03,1,16.75
11705,Wednesday,2015-07-15,12:32:39,1,16.75
11706,Wednesday,2015-07-15,12:34:23,7,131.7
11707,Wednesday,2015-07-15,12:39:00,2,30.5
11708,Wednesday,2015-07-15,13:00:12,1,16.5
11709,Wednesday,2015-07-15,13:04:29,3,42.45
11710,Wednesday,2015-07-15,13:27:50,2,25.0
11711,Wednesday,2015-07-15,13:31:07,1,12.0
11712,Wednesday,2015-07-15,13:35:26,4,58.25
11713,Wednesday,2015-07-15,13:43:22,1,16.0
11714,Wednesday,2015-07-15,13:53:01,2,33.0
11715,Wednesday,2015-07-15,14:25:22,11,174.7
11716,Wednesday,2015-07-15,14:31:06,2,35.9
11717,Wednesday,2015-07-15,14:35:07,4,61.25
11718,Wednesday,2015-07-15,15:17:43,4,61.0
11719,Wednesday,2015-07-15,15:36:23,2,38.95
11720,Wednesday,2015-07-15,15:39:58,1,14.75
11721,Wednesday,2015-07-15,15:45:33,3,48.5
11722,Wednesday,2015-07-15,15:53:07,4,69.5
11723,Wednesday,2015-07-15,15:59:22,2,32.25
11724,Wednesday,2015-07-15,16:01:38,2,29.5
11725,Wednesday,2015-07-15,16:03:05,2,28.75
11726,Wednesday,2015-07-15,16:07:09,2,36.75
11727,Wednesday,2015-07-15,16:10:24,3,49.25
11728,Wednesday,2015-07-15,16:26:22,4,74.0
11729,Wednesday,2015-07-15,16:35:14,4,59.75
11730,Wednesday,2015-07-15,16:42:22,2,36.75
11731,Wednesday,2015-07-15,16:48:35,2,33.5
11732,Wednesday,2015-07-15,17:14:39,2,29.95
11733,Wednesday,2015-07-15,17:17:50,2,43.9
11734,Wednesday,2015-07-15,17:22:04,2,27.25
11735,Wednesday,2015-07-15,17:24:14,2,32.25
11736,Wednesday,2015-07-15,17:31:58,2,32.5
11737,Wednesday,2015-07-15,17:36:30,2,41.0
11738,Wednesday,2015-07-15,17:45:39,4,59.5
11739,Wednesday,2015-07-15,17:50:40,1,15.25
11740,Wednesday,2015-07-15,18:26:50,2,37.5
11741,Wednesday,2015-07-15,18:32:58,2,29.0
11742,Wednesday,2015-07-15,18:34:53,4,61.5
11743,Wednesday,2015-07-15,18:58:08,1,16.75
11744,Wednesday,2015-07-15,19:11:31,2,30.45
11745,Wednesday,2015-07-15,19:33:12,2,25.75
11746,Wednesday,2015-07-15,20:09:24,1,11.0
11747,Wednesday,2015-07-15,20:11:26,4,62.2
11748,Wednesday,2015-07-15,20:35:39,1,17.95
11749,Wednesday,2015-07-15,21:08:53,3,58.75
11750,Wednesday,2015-07-15,21:38:29,1,18.5
11751,Wednesday,2015-07-15,21:45:35,4,60.75
11752,Wednesday,2015-07-15,21:47:30,1,25.5
11753,Wednesday,2015-07-15,22:10:11,4,69.75
11754,Wednesday,2015-07-15,22:16:31,1,16.5
11755,Wednesday,2015-07-15,22:56:31,4,59.2
11756,Thursday,2015-07-16,11:18:22,1,18.5
11757,Thursday,2015-07-16,11:25:03,1,16.0
11758,Thursday,2015-07-16,11:30:31,2,29.25
11759,Thursday,2015-07-16,11:46:55,1,20.75
11760,Thursday,2015-07-16,12:04:45,2,29.95
11761,Thursday,2015-07-16,12:06:18,3,43.75
11762,Thursday,2015-07-16,12:15:21,2,28.0
11763,Thursday,2015-07-16,12:19:28,4,65.75
11764,Thursday,2015-07-16,12:39:01,4,66.25
11765,Thursday,2015-07-16,12:42:51,1,16.0
11766,Thursday,2015-07-16,12:46:46,3,36.75
11767,Thursday,2015-07-16,12:59:05,14,250.95
11768,Thursday,2015-07-16,13:06:03,1,20.75
11769,Thursday,2015-07-16,13:22:39,1,12.25
11770,Thursday,2015-07-16,13:37:06,3,53.25
11771,Thursday,2015-07-16,14:01:07,1,17.95
11772,Thursday,2015-07-16,14:06:56,2,37.5
11773,Thursday,2015-07-16,14:18:57,2,36.0
11774,Thursday,2015-07-16,14:19:50,1,16.75
11775,Thursday,2015-07-16,14:33:50,2,34.0
11776,Thursday,2015-07-16,15:14:39,2,30.5
11777,Thursday,2015-07-16,15:24:35,2,32.75
11778,Thursday,2015-07-16,15:29:14,4,69.25
11779,Thursday,2015-07-16,15:58:44,3,48.5
11780,Thursday,2015-07-16,16:02:24,3,62.0
11781,Thursday,2015-07-16,16:13:59,2,41.5
11782,Thursday,2015-07-16,16:14:04,2,32.25
11783,Thursday,2015-07-16,16:17:15,1,20.75
11784,Thursday,2015-07-16,16:21:43,3,44.0
11785,Thursday,2015-07-16,16:33:13,2,28.5
11786,Thursday,2015-07-16,16:37:02,3,53.0
11787,Thursday,2015-07-16,16:45:54,3,54.0
11788,Thursday,2015-07-16,17:21:55,4,68.75
11789,Thursday,2015-07-16,17:29:23,4,75.45
11790,Thursday,2015-07-16,17:30:17,2,28.0
11791,Thursday,2015-07-16,17:31:00,1,15.25
11792,Thursday,2015-07-16,17:47:44,1,12.0
11793,Thursday,2015-07-16,17:52:14,2,41.0
11794,Thursday,2015-07-16,18:02:45,4,74.5
11795,Thursday,2015-07-16,18:14:42,3,45.25
11796,Thursday,2015-07-16,18:23:08,2,29.25
11797,Thursday,2015-07-16,18:24:13,4,56.0
11798,Thursday,2015-07-16,18:36:26,1,20.75
11799,Thursday,2015-07-16,19:34:18,4,67.95
11800,Thursday,2015-07-16,19:41:58,2,29.25
11801,Thursday,2015-07-16,19:48:21,4,66.5
11802,Thursday,2015-07-16,19:56:13,2,33.5
11803,Thursday,2015-07-16,19:58:05,3,50.5
11804,Thursday,2015-07-16,20:46:14,4,82.5
11805,Thursday,2015-07-16,20:46:38,1,16.0
11806,Thursday,2015-07-16,20:52:02,3,43.25
11807,Thursday,2015-07-16,21:08:49,4,76.65
11808,Thursday,2015-07-16,21:38:18,1,10.5
11809,Thursday,2015-07-16,22:02:31,1,16.5
11810,Thursday,2015-07-16,22:06:25,4,71.0
11811,Thursday,2015-07-16,22:24:24,4,66.25
11812,Friday,2015-07-17,11:31:14,2,33.5
11813,Friday,2015-07-17,11:38:27,1,12.5
11814,Friday,2015-07-17,11:51:00,1,12.5
11815,Friday,2015-07-17,12:28:50,1,17.95
11816,Friday,2015-07-17,12:32:51,1,18.5
11817,Friday,2015-07-17,12:37:41,4,58.5
11818,Friday,2015-07-17,12:38:23,3,45.75
11819,Friday,2015-07-17,12:48:33,1,20.25
11820,Friday,2015-07-17,12:51:53,1,12.75
11821,Friday,2015-07-17,12:58:00,2,32.75
11822,Friday,2015-07-17,13:00:15,3,43.25
11823,Friday,2015-07-17,13:09:29,1,16.5
11824,Friday,2015-07-17,13:13:04,2,41.0
11825,Friday,2015-07-17,13:27:05,3,55.25
11826,Friday,2015-07-17,13:31:42,14,241.45
11827,Friday,2015-07-17,13:36:00,6,100.5
11828,Friday,2015-07-17,13:36:33,2,27.0
11829,Friday,2015-07-17,13:51:10,1,20.25
11830,Friday,2015-07-17,14:08:04,1,16.0
11831,Friday,2015-07-17,14:08:42,1,12.75
11832,Friday,2015-07-17,14:08:59,4,61.65
11833,Friday,2015-07-17,14:15:34,3,46.25
11834,Friday,2015-07-17,14:18:41,10,160.15
11835,Friday,2015-07-17,14:25:53,4,54.0
11836,Friday,2015-07-17,14:36:22,1,11.0
11837,Friday,2015-07-17,15:02:56,3,53.2
11838,Friday,2015-07-17,15:39:43,1,12.5
11839,Friday,2015-07-17,15:39:46,2,29.0
11840,Friday,2015-07-17,15:55:53,1,20.25
11841,Friday,2015-07-17,15:58:03,2,32.5
11842,Friday,2015-07-17,16:05:59,2,41.25
11843,Friday,2015-07-17,16:06:03,1,20.5
11844,Friday,2015-07-17,16:19:46,1,16.5
11845,Friday,2015-07-17,16:23:58,2,35.5
11846,Friday,2015-07-17,16:25:52,2,32.5
11847,Friday,2015-07-17,16:30:03,3,49.5
11848,Friday,2015-07-17,16:34:16,2,22.5
11849,Friday,2015-07-17,16:36:57,2,33.95
11850,Friday,2015-07-17,17:04:25,2,44.4
11851,Friday,2015-07-17,17:08:21,3,54.25
11852,Friday,2015-07-17,17:30:22,4,70.5
11853,Friday,2015-07-17,17:35:40,2,37.25
11854,Friday,2015-07-17,17:40:21,1,25.5
11855,Friday,2015-07-17,18:08:40,4,79.25
11856,Friday,2015-07-17,18:08:42,3,50.0
11857,Friday,2015-07-17,18:09:57,1,16.75
11858,Friday,2015-07-17,18:10:56,3,45.25
11859,Friday,2015-07-17,18:30:15,2,40.75
11860,Friday,2015-07-17,18:44:59,1,20.75
11861,Friday,2015-07-17,18:47:11,1,16.75
11862,Friday,2015-07-17,19:00:42,4,66.25
11863,Friday,2015-07-17,19:04:51,1,16.0
11864,Friday,2015-07-17,19:13:43,2,23.25
11865,Friday,2015-07-17,19:24:53,1,20.5
11866,Friday,2015-07-17,19:47:50,2,35.25
11867,Friday,2015-07-17,20:10:17,2,37.25
11868,Friday,2015-07-17,20:15:48,4,56.0
11869,Friday,2015-07-17,20:17:34,3,57.75
11870,Friday,2015-07-17,20:27:08,1,20.75
11871,Friday,2015-07-17,20:29:22,2,26.25
11872,Friday,2015-07-17,20:46:42,1,12.5
11873,Friday,2015-07-17,20:56:48,1,10.5
11874,Friday,2015-07-17,20:56:50,3,49.5
11875,Friday,2015-07-17,21:01:20,3,52.5
11876,Friday,2015-07-17,21:02:37,1,20.75
11877,Friday,2015-07-17,21:04:42,1,12.5
11878,Friday,2015-07-17,21:30:34,3,55.5
11879,Friday,2015-07-17,21:39:11,1,20.75
11880,Friday,2015-07-17,21:41:26,1,20.75
11881,Friday,2015-07-17,21:47:55,1,16.0
11882,Friday,2015-07-17,21:49:05,3,57.5
11883,Friday,2015-07-17,21:50:40,1,12.25
11884,Friday,2015-07-17,21:50:52,3,54.65
11885,Friday,2015-07-17,21:56:46,2,32.75
11886,Friday,2015-07-17,21:57:33,1,20.25
11887,Friday,2015-07-17,21:58:33,2,29.5
11888,Friday,2015-07-17,22:00:04,2,29.25
11889,Friday,2015-07-17,22:03:00,1,16.0
